season,holiday,workingday,weather,temp,humidity,count,year,month,day,hour,dayofweek
1,0,1,2,11.48,48,90,2018,2,4,15,6
1,0,1,2,12.3,42,99,2018,2,4,16,6
1,0,1,2,10.66,56,205,2018,2,4,17,6
1,0,1,2,9.84,60,155,2018,2,4,18,6
1,0,1,2,9.84,65,103,2018,2,4,19,6
1,0,1,2,9.84,65,71,2018,2,4,20,6
1,0,1,2,9.84,70,43,2018,2,4,21,6
1,0,1,2,9.84,65,46,2018,2,4,22,6
1,0,1,2,9.84,70,31,2018,2,4,23,6
1,0,0,2,9.84,70,39,2018,2,5,0,0
1,0,0,2,9.84,65,18,2018,2,5,1,0
1,0,0,2,9.84,75,17,2018,2,5,2,0
1,0,0,2,9.84,75,11,2018,2,5,3,0
1,0,0,3,9.02,93,8,2018,2,5,4,0
1,0,0,3,8.2,100,9,2018,2,5,5,0
1,0,0,3,8.2,100,4,2018,2,5,6,0
1,0,0,3,9.02,93,4,2018,2,5,7,0
1,0,0,3,8.2,100,10,2018,2,5,8,0
1,0,0,3,8.2,100,20,2018,2,5,9,0
1,0,0,3,8.2,100,34,2018,2,5,10,0
1,0,0,3,9.02,100,47,2018,2,5,11,0
1,0,0,3,9.02,100,52,2018,2,5,12,0
1,0,0,3,9.02,100,72,2018,2,5,13,0
1,0,0,3,9.02,100,55,2018,2,5,14,0
1,0,0,3,9.02,100,60,2018,2,5,15,0
1,0,0,3,9.02,100,71,2018,2,5,16,0
1,0,0,2,9.84,100,78,2018,2,5,17,0
1,0,0,2,11.48,93,83,2018,2,5,18,0
1,0,0,2,11.48,93,84,2018,2,5,19,0
1,0,0,1,12.3,87,69,2018,2,5,20,0
1,0,0,1,10.66,100,56,2018,2,5,21,0
1,0,0,1,10.66,93,45,2018,2,5,22,0
1,0,0,1,10.66,93,59,2018,2,5,23,0
1,0,0,1,10.66,70,39,2018,2,6,0,1
1,0,0,1,10.66,65,44,2018,2,6,1,1
1,0,0,1,10.66,60,20,2018,2,6,2,1
1,0,0,1,10.66,60,13,2018,2,6,3,1
1,0,0,1,10.66,60,2,2018,2,6,4,1
1,0,0,1,10.66,60,1,2018,2,6,5,1
1,0,0,1,10.66,60,1,2018,2,6,6,1
1,0,0,1,9.84,65,8,2018,2,6,7,1
1,0,0,1,9.84,65,23,2018,2,6,8,1
1,0,0,1,11.48,56,45,2018,2,6,9,1
1,0,0,1,12.3,52,89,2018,2,6,10,1
1,0,0,1,13.12,49,117,2018,2,6,11,1
1,0,0,1,13.94,46,174,2018,2,6,12,1
1,0,0,1,13.94,46,182,2018,2,6,13,1
1,0,0,1,13.94,46,161,2018,2,6,14,1
1,0,0,1,13.94,46,182,2018,2,6,15,1
1,0,0,1,13.94,49,157,2018,2,6,16,1
1,0,0,1,13.94,46,121,2018,2,6,17,1
1,0,0,1,12.3,56,78,2018,2,6,18,1
1,0,0,1,11.48,61,21,2018,2,6,19,1
1,0,0,1,11.48,61,26,2018,2,6,20,1
1,0,0,1,10.66,60,27,2018,2,6,21,1
1,0,0,1,10.66,60,62,2018,2,6,22,1
1,0,0,1,9.84,65,30,2018,2,6,23,1
1,0,1,1,9.84,65,15,2018,2,7,0,2
1,0,1,1,9.02,75,5,2018,2,7,1,2
1,0,1,1,8.2,80,3,2018,2,7,2,2
1,0,1,1,8.2,86,1,2018,2,7,3,2
1,0,1,1,8.2,86,2,2018,2,7,4,2
1,0,1,1,8.2,86,10,2018,2,7,5,2
1,0,1,1,7.38,93,30,2018,2,7,6,2
1,0,1,1,7.38,86,95,2018,2,7,7,2
1,0,1,2,6.56,100,230,2018,2,7,8,2
1,0,1,1,9.02,80,118,2018,2,7,9,2
1,0,1,1,9.84,75,55,2018,2,7,10,2
1,0,1,1,12.3,65,47,2018,2,7,11,2
1,0,1,2,13.12,62,66,2018,2,7,12,2
1,0,1,2,14.76,57,64,2018,2,7,13,2
1,0,1,2,14.76,57,60,2018,2,7,14,2
1,0,1,2,15.58,54,50,2018,2,7,15,2
1,0,1,2,14.76,57,114,2018,2,7,16,2
1,0,1,2,13.12,70,216,2018,2,7,17,2
1,0,1,2,13.94,66,175,2018,2,7,18,2
1,0,1,2,13.12,70,128,2018,2,7,19,2
1,0,1,2,13.12,70,88,2018,2,7,20,2
1,0,1,1,13.12,70,78,2018,2,7,21,2
1,0,1,1,11.48,81,37,2018,2,7,22,2
1,0,1,2,12.3,81,25,2018,2,7,23,2
1,0,1,2,11.48,87,10,2018,2,8,0,3
1,0,1,2,11.48,87,4,2018,2,8,1,3
1,0,1,2,10.66,93,2,2018,2,8,2,3
1,0,1,3,11.48,93,1,2018,2,8,3,3
1,0,1,1,10.66,93,3,2018,2,8,4,3
1,0,1,1,10.66,81,2,2018,2,8,5,3
1,0,1,1,10.66,70,39,2018,2,8,6,3
1,0,1,1,9.84,65,100,2018,2,8,7,3
1,0,1,1,9.84,56,243,2018,2,8,8,3
1,0,1,1,9.84,52,135,2018,2,8,9,3
1,0,1,1,9.02,47,48,2018,2,8,10,3
1,0,1,1,9.02,47,50,2018,2,8,11,3
1,0,1,1,9.84,38,65,2018,2,8,12,3
1,0,1,2,9.84,32,50,2018,2,8,13,3
1,0,1,1,9.02,37,64,2018,2,8,14,3
1,0,1,1,9.02,35,51,2018,2,8,15,3
1,0,1,1,9.02,35,83,2018,2,8,16,3
1,0,1,1,9.02,32,176,2018,2,8,17,3
1,0,1,1,8.2,32,152,2018,2,8,18,3
1,0,1,1,6.56,40,101,2018,2,8,19,3
1,0,1,1,6.56,40,56,2018,2,8,20,3
1,0,1,1,5.74,33,54,2018,2,8,21,3
1,0,1,1,4.92,33,29,2018,2,8,22,3
1,0,1,1,4.92,33,12,2018,2,8,23,3
1,0,1,1,4.1,36,17,2018,2,9,0,4
1,0,1,1,4.1,36,7,2018,2,9,1,4
1,0,1,1,3.28,38,3,2018,2,9,2,4
1,0,1,1,2.46,45,2,2018,2,9,3,4
1,0,1,1,2.46,45,7,2018,2,9,5,4
1,0,1,1,2.46,45,43,2018,2,9,6,4
1,0,1,1,2.46,49,99,2018,2,9,7,4
1,0,1,1,4.1,42,199,2018,2,9,8,4
1,0,1,1,4.92,39,123,2018,2,9,9,4
1,0,1,1,5.74,36,59,2018,2,9,10,4
1,0,1,2,5.74,43,41,2018,2,9,11,4
1,0,1,2,7.38,40,61,2018,2,9,12,4
1,0,1,1,7.38,40,69,2018,2,9,13,4
1,0,1,1,8.2,34,58,2018,2,9,14,4
1,0,1,2,8.2,34,64,2018,2,9,15,4
1,0,1,2,8.2,37,79,2018,2,9,16,4
1,0,1,2,8.2,34,166,2018,2,9,17,4
1,0,1,2,7.38,47,170,2018,2,9,18,4
1,0,1,3,5.74,86,88,2018,2,9,19,4
1,0,1,3,5.74,86,84,2018,2,9,20,4
1,0,1,2,5.74,86,83,2018,2,9,21,4
1,0,1,3,6.56,80,46,2018,2,9,22,4
1,0,1,3,6.56,80,37,2018,2,9,23,4
1,0,1,3,5.74,86,16,2018,2,10,0,5
1,0,1,3,5.74,80,7,2018,2,10,1,5
1,0,1,3,5.74,80,3,2018,2,10,2,5
1,0,1,2,5.74,59,1,2018,2,10,4,5
1,0,1,2,4.92,50,6,2018,2,10,5,5
1,0,1,2,4.92,54,26,2018,2,10,6,5
1,0,1,1,4.1,50,99,2018,2,10,7,5
1,0,1,1,4.1,49,178,2018,2,10,8,5
1,0,1,1,4.92,42,122,2018,2,10,9,5
1,0,1,1,4.92,42,35,2018,2,10,10,5
1,0,1,1,5.74,39,45,2018,2,10,11,5
1,0,1,1,6.56,34,69,2018,2,10,12,5
1,0,1,1,7.38,29,62,2018,2,10,13,5
1,0,1,1,8.2,27,48,2018,2,10,14,5
1,0,1,1,8.2,25,50,2018,2,10,15,5
1,0,1,1,8.2,27,80,2018,2,10,16,5
1,0,1,1,7.38,26,165,2018,2,10,17,5
1,0,1,1,6.56,28,160,2018,2,10,18,5
1,0,1,1,5.74,28,112,2018,2,10,19,5
1,0,1,1,5.74,31,97,2018,2,10,20,5
1,0,1,1,5.74,39,72,2018,2,10,21,5
1,0,1,1,4.92,39,51,2018,2,10,22,5
1,0,1,1,4.92,42,34,2018,2,10,23,5
1,0,1,1,4.1,49,14,2018,2,11,0,6
1,0,1,1,4.1,54,7,2018,2,11,1,6
1,0,1,1,4.1,54,3,2018,2,11,2,6
1,0,1,1,3.28,63,4,2018,2,11,5,6
1,0,1,1,4.1,68,24,2018,2,11,6,6
1,0,1,1,3.28,73,74,2018,2,11,7,6
1,0,1,1,4.1,74,216,2018,2,11,8,6
1,0,1,1,4.92,74,140,2018,2,11,9,6
1,0,1,1,5.74,69,44,2018,2,11,10,6
1,0,1,1,9.02,47,64,2018,2,11,11,6
1,0,1,1,9.02,47,71,2018,2,11,12,6
1,0,1,1,9.84,35,110,2018,2,11,13,6
1,0,1,1,12.3,26,84,2018,2,11,14,6
1,0,1,1,13.12,21,74,2018,2,11,15,6
1,0,1,1,12.3,28,125,2018,2,11,16,6
1,0,1,1,12.3,24,211,2018,2,11,17,6
1,0,1,1,11.48,28,174,2018,2,11,18,6
1,0,1,1,10.66,33,101,2018,2,11,19,6
1,0,1,1,9.02,55,63,2018,2,11,20,6
1,0,1,1,8.2,59,47,2018,2,11,21,6
1,0,1,1,8.2,64,43,2018,2,11,22,6
1,0,1,1,7.38,69,53,2018,2,11,23,6
1,0,0,1,6.56,69,30,2018,2,12,0,0
1,0,0,1,5.74,86,24,2018,2,12,1,0
1,0,0,1,5.74,80,15,2018,2,12,2,0
1,0,0,1,4.92,80,10,2018,2,12,3,0
1,0,0,1,4.92,74,4,2018,2,12,4,0
1,0,0,1,4.92,74,1,2018,2,12,5,0
1,0,0,1,4.92,93,2,2018,2,12,6,0
1,0,0,1,4.92,80,11,2018,2,12,7,0
1,0,0,1,5.74,86,30,2018,2,12,8,0
1,0,0,1,6.56,64,43,2018,2,12,9,0
1,0,0,1,9.02,41,84,2018,2,12,10,0
1,0,0,1,12.3,28,114,2018,2,12,11,0
1,0,0,1,12.3,39,120,2018,2,12,12,0
1,0,0,1,12.3,39,135,2018,2,12,13,0
1,0,0,1,13.94,31,120,2018,2,12,14,0
1,0,0,1,13.94,29,174,2018,2,12,15,0
1,0,0,1,13.94,29,145,2018,2,12,16,0
1,0,0,1,13.12,31,137,2018,2,12,17,0
1,0,0,1,11.48,38,64,2018,2,12,18,0
1,0,0,1,11.48,38,41,2018,2,12,19,0
1,0,0,1,10.66,41,40,2018,2,12,20,0
1,0,0,1,10.66,41,51,2018,2,12,21,0
1,0,0,1,9.84,44,45,2018,2,12,22,0
1,0,0,1,9.02,51,32,2018,2,12,23,0
1,0,0,1,8.2,64,39,2018,2,13,0,1
1,0,0,1,8.2,59,24,2018,2,13,1,1
1,0,0,2,8.2,75,20,2018,2,13,2,1
1,0,0,2,8.2,69,12,2018,2,13,3,1
1,0,0,2,8.2,69,2,2018,2,13,4,1
1,0,0,2,8.2,69,5,2018,2,13,6,1
1,0,0,2,9.02,55,3,2018,2,13,7,1
1,0,0,2,9.02,64,12,2018,2,13,8,1
1,0,0,2,9.84,60,47,2018,2,13,9,1
1,0,0,1,12.3,45,105,2018,2,13,10,1
1,0,0,1,13.12,39,112,2018,2,13,11,1
1,0,0,1,14.76,32,152,2018,2,13,12,1
1,0,0,1,15.58,29,154,2018,2,13,13,1
1,0,0,2,16.4,30,161,2018,2,13,14,1
1,0,0,2,16.4,30,162,2018,2,13,15,1
1,0,0,2,17.22,28,134,2018,2,13,16,1
1,0,0,1,17.22,28,125,2018,2,13,17,1
1,0,0,1,16.4,32,95,2018,2,13,18,1
1,0,0,1,16.4,35,61,2018,2,13,19,1
1,0,0,1,16.4,35,47,2018,2,13,20,1
1,0,0,1,16.4,35,51,2018,2,13,21,1
1,0,0,1,16.4,35,36,2018,2,13,22,1
1,0,0,1,16.4,35,30,2018,2,13,23,1
1,0,1,1,15.58,37,11,2018,2,14,0,2
1,0,1,1,15.58,37,7,2018,2,14,1,2
1,0,1,1,14.76,40,2,2018,2,14,2,2
1,0,1,1,13.94,46,2,2018,2,14,3,2
1,0,1,1,13.12,53,2,2018,2,14,4,2
1,0,1,1,13.12,53,3,2018,2,14,5,2
1,0,1,1,13.94,46,26,2018,2,14,6,2
1,0,1,1,13.94,46,98,2018,2,14,7,2
1,0,1,1,15.58,40,256,2018,2,14,8,2
1,0,1,1,16.4,37,130,2018,2,14,9,2
1,0,1,1,18.04,33,55,2018,2,14,10,2
1,0,1,1,21.32,23,53,2018,2,14,11,2
1,0,1,1,22.96,22,126,2018,2,14,12,2
1,0,1,1,23.78,19,120,2018,2,14,13,2
1,0,1,1,24.6,15,90,2018,2,14,14,2
1,0,1,1,22.96,21,90,2018,2,14,15,2
1,0,1,1,21.32,27,118,2018,2,14,16,2
1,0,1,1,18.86,33,243,2018,2,14,17,2
1,0,1,1,16.4,40,205,2018,2,14,18,2
1,0,1,1,15.58,43,98,2018,2,14,19,2
1,0,1,1,14.76,46,70,2018,2,14,20,2
1,0,1,1,14.76,50,43,2018,2,14,21,2
1,0,1,1,13.94,46,45,2018,2,14,22,2
1,0,1,1,13.12,49,20,2018,2,14,23,2
1,0,1,1,12.3,49,19,2018,2,15,0,3
1,0,1,1,12.3,42,5,2018,2,15,1,3
1,0,1,1,11.48,41,3,2018,2,15,2,3
1,0,1,1,9.02,37,1,2018,2,15,4,3
1,0,1,1,9.02,32,4,2018,2,15,5,3
1,0,1,1,8.2,32,30,2018,2,15,6,3
1,0,1,1,8.2,32,105,2018,2,15,7,3
1,0,1,1,8.2,32,223,2018,2,15,8,3
1,0,1,1,9.02,29,110,2018,2,15,9,3
1,0,1,1,9.84,27,52,2018,2,15,10,3
1,0,1,1,10.66,25,57,2018,2,15,11,3
1,0,1,1,11.48,24,71,2018,2,15,12,3
1,0,1,1,13.12,21,82,2018,2,15,13,3
1,0,1,1,13.94,19,79,2018,2,15,14,3
1,0,1,1,13.94,19,85,2018,2,15,15,3
1,0,1,1,13.94,19,98,2018,2,15,16,3
1,0,1,1,13.12,22,206,2018,2,15,17,3
1,0,1,1,12.3,22,212,2018,2,15,18,3
1,0,1,1,11.48,26,145,2018,2,15,19,3
1,0,1,1,10.66,33,101,2018,2,15,20,3
1,0,1,1,9.84,52,66,2018,2,15,21,3
1,0,1,1,9.84,44,41,2018,2,15,22,3
1,0,1,2,9.02,44,20,2018,2,15,23,3
1,0,1,1,9.02,41,15,2018,2,16,0,4
1,0,1,1,8.2,44,9,2018,2,16,1,4
1,0,1,2,8.2,47,1,2018,2,16,3,4
1,0,1,1,8.2,51,1,2018,2,16,4,4
1,0,1,1,8.2,47,5,2018,2,16,5,4
1,0,1,1,8.2,55,33,2018,2,16,6,4
1,0,1,2,8.2,55,108,2018,2,16,7,4
1,0,1,2,9.02,55,230,2018,2,16,8,4
1,0,1,1,9.84,52,124,2018,2,16,9,4
1,0,1,1,10.66,41,69,2018,2,16,10,4
1,0,1,1,13.94,34,66,2018,2,16,11,4
1,0,1,1,15.58,32,86,2018,2,16,12,4
1,0,1,1,17.22,30,93,2018,2,16,13,4
1,0,1,1,18.86,28,82,2018,2,16,14,4
1,0,1,1,18.86,28,117,2018,2,16,15,4
1,0,1,1,18.86,31,122,2018,2,16,16,4
1,0,1,1,18.86,28,255,2018,2,16,17,4
1,0,1,1,16.4,40,222,2018,2,16,18,4
1,0,1,1,13.94,53,161,2018,2,16,19,4
1,0,1,1,15.58,43,118,2018,2,16,20,4
1,0,1,1,14.76,46,92,2018,2,16,21,4
1,0,1,1,13.94,53,73,2018,2,16,22,4
1,0,1,1,15.58,40,33,2018,2,16,23,4
1,0,1,1,13.94,53,17,2018,2,17,0,5
1,0,1,1,13.94,53,6,2018,2,17,1,5
1,0,1,2,13.94,53,6,2018,2,17,2,5
1,0,1,1,13.94,53,4,2018,2,17,3,5
1,0,1,1,13.12,57,4,2018,2,17,4,5
1,0,1,1,13.12,66,12,2018,2,17,5,5
1,0,1,1,12.3,70,47,2018,2,17,6,5
1,0,1,1,13.12,57,126,2018,2,17,7,5
1,0,1,1,13.12,57,285,2018,2,17,8,5
1,0,1,1,14.76,57,179,2018,2,17,9,5
1,0,1,1,15.58,54,88,2018,2,17,10,5
1,0,1,2,18.04,44,90,2018,2,17,11,5
1,0,1,1,19.68,41,101,2018,2,17,12,5
1,0,1,1,22.14,34,123,2018,2,17,13,5
1,0,1,1,24.6,31,81,2018,2,17,14,5
1,0,1,1,24.6,28,106,2018,2,17,15,5
1,0,1,2,22.96,35,146,2018,2,17,16,5
1,0,1,2,23.78,32,274,2018,2,17,17,5
1,0,1,2,22.14,42,222,2018,2,17,18,5
1,0,1,1,19.68,55,175,2018,2,17,19,5
1,0,1,1,19.68,59,139,2018,2,17,20,5
1,0,1,1,21.32,55,124,2018,2,17,21,5
1,0,1,1,20.5,59,76,2018,2,17,22,5
1,0,1,1,18.86,67,44,2018,2,17,23,5
1,0,1,1,18.04,72,32,2018,2,18,0,6
1,0,1,1,18.04,72,8,2018,2,18,1,6
1,0,1,1,18.04,72,7,2018,2,18,2,6
1,0,1,1,18.86,67,8,2018,2,18,3,6
1,0,1,1,18.86,67,1,2018,2,18,4,6
1,0,1,2,18.86,67,7,2018,2,18,5,6
1,0,1,2,18.04,72,50,2018,2,18,6,6
1,0,1,2,17.22,77,116,2018,2,18,7,6
1,0,1,2,17.22,77,272,2018,2,18,8,6
1,0,1,2,17.22,77,169,2018,2,18,9,6
1,0,1,2,18.04,72,95,2018,2,18,10,6
1,0,1,1,18.04,72,113,2018,2,18,11,6
1,0,1,1,20.5,59,185,2018,2,18,12,6
1,0,1,1,24.6,43,176,2018,2,18,13,6
1,0,1,1,27.06,36,191,2018,2,18,14,6
1,0,1,1,27.06,36,172,2018,2,18,15,6
1,0,1,1,27.06,36,232,2018,2,18,16,6
1,0,1,1,27.06,34,327,2018,2,18,17,6
1,0,1,1,26.24,33,224,2018,2,18,18,6
1,0,1,1,25.42,29,162,2018,2,18,19,6
1,0,1,1,24.6,31,124,2018,2,18,20,6
1,0,1,1,23.78,21,72,2018,2,18,21,6
1,0,1,1,22.14,10,107,2018,2,18,22,6
1,0,1,1,21.32,8,77,2018,2,18,23,6
1,0,0,1,19.68,12,29,2018,2,19,0,0
1,0,0,1,18.86,14,31,2018,2,19,1,0
1,0,0,1,18.04,13,17,2018,2,19,2,0
1,0,0,1,17.22,14,7,2018,2,19,3,0
1,0,0,1,16.4,15,3,2018,2,19,4,0
1,0,0,1,16.4,15,3,2018,2,19,5,0
1,0,0,1,16.4,17,6,2018,2,19,6,0
1,0,0,1,15.58,17,22,2018,2,19,7,0
1,0,0,1,15.58,17,45,2018,2,19,8,0
1,0,0,1,16.4,16,55,2018,2,19,9,0
1,0,0,1,17.22,16,106,2018,2,19,10,0
1,0,0,1,18.04,16,123,2018,2,19,11,0
1,0,0,1,18.04,18,119,2018,2,19,12,0
1,0,0,1,18.04,16,155,2018,2,19,13,0
1,0,0,1,18.86,15,196,2018,2,19,14,0
1,0,0,1,18.04,16,171,2018,2,19,15,0
1,0,0,1,18.04,16,120,2018,2,19,16,0
1,0,0,1,17.22,19,127,2018,2,19,17,0
1,0,0,1,14.76,25,88,2018,2,19,18,0
1,0,0,1,13.94,29,59,2018,2,19,19,0
1,0,0,1,13.12,28,47,2018,2,19,20,0
1,0,0,1,13.12,26,33,2018,2,19,21,0
1,0,0,1,12.3,28,44,2018,2,19,22,0
1,0,0,1,11.48,33,29,2018,2,19,23,0
1,0,1,1,12.3,70,7,2018,3,1,0,3
1,0,1,1,10.66,70,3,2018,3,1,1,3
1,0,1,1,9.84,65,4,2018,3,1,2,3
1,0,1,1,9.02,69,2,2018,3,1,3,3
1,0,1,1,9.02,69,1,2018,3,1,4,3
1,0,1,1,8.2,64,2,2018,3,1,5,3
1,0,1,1,8.2,59,46,2018,3,1,6,3
1,0,1,1,8.2,59,107,2018,3,1,7,3
1,0,1,1,8.2,59,214,2018,3,1,8,3
1,0,1,1,9.02,55,124,2018,3,1,9,3
1,0,1,1,9.84,52,68,2018,3,1,10,3
1,0,1,1,11.48,45,56,2018,3,1,11,3
1,0,1,1,12.3,39,86,2018,3,1,12,3
1,0,1,1,13.12,39,78,2018,3,1,13,3
1,0,1,1,13.12,36,79,2018,3,1,14,3
1,0,1,1,13.94,34,64,2018,3,1,15,3
1,0,1,1,13.94,34,102,2018,3,1,16,3
1,0,1,1,13.94,34,242,2018,3,1,17,3
1,0,1,1,13.12,39,224,2018,3,1,18,3
1,0,1,1,12.3,49,119,2018,3,1,19,3
1,0,1,1,12.3,61,88,2018,3,1,20,3
1,0,1,1,10.66,56,63,2018,3,1,21,3
1,0,1,1,9.84,62,47,2018,3,1,22,3
1,0,1,1,9.84,65,25,2018,3,1,23,3
1,0,1,1,9.02,69,8,2018,3,2,0,4
1,0,1,1,9.02,69,4,2018,3,2,1,4
1,0,1,1,9.02,69,2,2018,3,2,2,4
1,0,1,1,9.02,69,4,2018,3,2,3,4
1,0,1,1,8.2,75,1,2018,3,2,4,4
1,0,1,1,9.02,69,5,2018,3,2,5,4
1,0,1,1,9.02,55,40,2018,3,2,6,4
1,0,1,1,9.02,64,110,2018,3,2,7,4
1,0,1,1,9.84,65,256,2018,3,2,8,4
1,0,1,1,11.48,56,148,2018,3,2,9,4
1,0,1,1,13.12,49,76,2018,3,2,10,4
1,0,1,1,13.94,53,73,2018,3,2,11,4
1,0,1,1,16.4,43,82,2018,3,2,12,4
1,0,1,1,20.5,25,125,2018,3,2,13,4
1,0,1,1,21.32,23,96,2018,3,2,14,4
1,0,1,1,22.14,19,110,2018,3,2,15,4
1,0,1,1,22.14,19,139,2018,3,2,16,4
1,0,1,1,20.5,23,268,2018,3,2,17,4
1,0,1,1,18.86,23,201,2018,3,2,18,4
1,0,1,1,16.4,28,150,2018,3,2,19,4
1,0,1,1,14.76,29,95,2018,3,2,20,4
1,0,1,1,13.94,29,71,2018,3,2,21,4
1,0,1,1,12.3,26,48,2018,3,2,22,4
1,0,1,1,10.66,30,22,2018,3,2,23,4
1,0,1,1,9.84,30,13,2018,3,3,0,5
1,0,1,1,9.84,30,1,2018,3,3,1,5
1,0,1,1,8.2,27,3,2018,3,3,2,5
1,0,1,1,8.2,27,1,2018,3,3,3,5
1,0,1,1,6.56,31,1,2018,3,3,4,5
1,0,1,1,5.74,33,8,2018,3,3,5,5
1,0,1,1,5.74,33,35,2018,3,3,6,5
1,0,1,1,4.92,42,111,2018,3,3,7,5
1,0,1,1,5.74,39,220,2018,3,3,8,5
1,0,1,1,6.56,37,145,2018,3,3,9,5
1,0,1,1,7.38,29,56,2018,3,3,10,5
1,0,1,1,8.2,29,50,2018,3,3,11,5
1,0,1,1,9.02,25,72,2018,3,3,12,5
1,0,1,1,9.02,25,80,2018,3,3,13,5
1,0,1,1,9.84,21,78,2018,3,3,14,5
1,0,1,1,9.84,23,68,2018,3,3,15,5
1,0,1,1,10.66,23,71,2018,3,3,16,5
1,0,1,1,10.66,22,202,2018,3,3,17,5
1,0,1,1,9.84,35,167,2018,3,3,18,5
1,0,1,1,8.2,40,106,2018,3,3,19,5
1,0,1,1,8.2,40,70,2018,3,3,20,5
1,0,1,1,7.38,40,51,2018,3,3,21,5
1,0,1,1,8.2,40,53,2018,3,3,22,5
1,0,1,2,7.38,43,23,2018,3,3,23,5
1,0,1,2,8.2,55,12,2018,3,4,0,6
1,0,1,2,7.38,64,4,2018,3,4,1,6
1,0,1,2,7.38,64,2,2018,3,4,2,6
1,0,1,2,7.38,74,1,2018,3,4,3,6
1,0,1,2,7.38,74,1,2018,3,4,4,6
1,0,1,2,6.56,74,7,2018,3,4,5,6
1,0,1,2,6.56,74,29,2018,3,4,6,6
1,0,1,1,6.56,80,83,2018,3,4,7,6
1,0,1,1,7.38,74,228,2018,3,4,8,6
1,0,1,1,9.02,60,150,2018,3,4,9,6
1,0,1,1,9.84,60,66,2018,3,4,10,6
1,0,1,1,11.48,52,89,2018,3,4,11,6
1,0,1,1,13.12,43,97,2018,3,4,12,6
1,0,1,1,13.94,42,87,2018,3,4,13,6
1,0,1,1,14.76,40,95,2018,3,4,14,6
1,0,1,1,14.76,40,106,2018,3,4,15,6
1,0,1,1,14.76,46,118,2018,3,4,16,6
1,0,1,2,14.76,50,228,2018,3,4,17,6
1,0,1,2,13.94,53,187,2018,3,4,18,6
1,0,1,1,13.12,61,107,2018,3,4,19,6
1,0,1,2,12.3,70,87,2018,3,4,20,6
1,0,1,2,12.3,70,70,2018,3,4,21,6
1,0,1,1,12.3,70,44,2018,3,4,22,6
1,0,1,2,12.3,75,46,2018,3,4,23,6
1,0,0,2,11.48,81,19,2018,3,5,0,0
1,0,0,2,12.3,81,25,2018,3,5,1,0
1,0,0,2,12.3,87,20,2018,3,5,2,0
1,0,0,2,12.3,87,2,2018,3,5,3,0
1,0,0,2,12.3,93,1,2018,3,5,4,0
1,0,0,2,12.3,100,3,2018,3,5,5,0
1,0,0,2,12.3,100,4,2018,3,5,6,0
1,0,0,2,12.3,100,15,2018,3,5,7,0
1,0,0,2,12.3,100,45,2018,3,5,8,0
1,0,0,2,13.12,93,63,2018,3,5,9,0
1,0,0,2,13.94,93,103,2018,3,5,10,0
1,0,0,2,16.4,76,159,2018,3,5,11,0
1,0,0,2,18.04,67,167,2018,3,5,12,0
1,0,0,2,18.86,67,190,2018,3,5,13,0
1,0,0,2,19.68,59,198,2018,3,5,14,0
1,0,0,2,18.86,63,205,2018,3,5,15,0
1,0,0,2,19.68,59,204,2018,3,5,16,0
1,0,0,2,19.68,59,164,2018,3,5,17,0
1,0,0,2,19.68,59,152,2018,3,5,18,0
1,0,0,2,18.86,67,89,2018,3,5,19,0
1,0,0,2,18.04,77,70,2018,3,5,20,0
1,0,0,2,18.04,72,72,2018,3,5,21,0
1,0,0,2,17.22,77,63,2018,3,5,22,0
1,0,0,2,18.04,77,44,2018,3,5,23,0
1,0,0,2,17.22,77,52,2018,3,6,0,1
1,0,0,2,17.22,77,39,2018,3,6,1,1
1,0,0,2,16.4,82,32,2018,3,6,2,1
1,0,0,2,17.22,82,11,2018,3,6,3,1
1,0,0,2,17.22,88,3,2018,3,6,4,1
1,0,0,2,17.22,94,2,2018,3,6,6,1
1,0,0,3,17.22,100,5,2018,3,6,7,1
1,0,0,2,16.4,100,9,2018,3,6,8,1
1,0,0,2,17.22,100,22,2018,3,6,9,1
1,0,0,2,17.22,100,31,2018,3,6,10,1
1,0,0,2,17.22,100,62,2018,3,6,11,1
1,0,0,2,18.86,94,79,2018,3,6,12,1
1,0,0,2,18.86,94,105,2018,3,6,13,1
1,0,0,3,18.04,100,39,2018,3,6,14,1
1,0,0,3,18.04,100,7,2018,3,6,15,1
1,0,0,3,14.76,100,11,2018,3,6,16,1
1,0,0,3,13.94,100,25,2018,3,6,17,1
1,0,0,3,13.12,100,23,2018,3,6,18,1
1,0,0,3,12.3,100,11,2018,3,6,19,1
1,0,0,3,11.48,100,11,2018,3,6,20,1
1,0,0,3,9.84,93,7,2018,3,6,21,1
1,0,0,2,9.02,100,10,2018,3,6,22,1
1,0,0,2,9.02,100,9,2018,3,6,23,1
1,0,1,3,8.2,100,4,2018,3,7,0,2
1,0,1,3,8.2,100,2,2018,3,7,1,2
1,0,1,1,8.2,80,1,2018,3,7,3,2
1,0,1,1,8.2,80,1,2018,3,7,4,2
1,0,1,1,8.2,75,1,2018,3,7,5,2
1,0,1,1,8.2,75,34,2018,3,7,6,2
1,0,1,1,8.2,75,91,2018,3,7,7,2
1,0,1,1,8.2,75,211,2018,3,7,8,2
1,0,1,1,9.02,64,134,2018,3,7,9,2
1,0,1,1,9.84,60,58,2018,3,7,10,2
1,0,1,1,10.66,48,60,2018,3,7,11,2
1,0,1,1,12.3,42,96,2018,3,7,12,2
