,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
520,1,0,1,2,9.84,12.12,65,11.0014,71
521,1,0,1,2,9.84,12.12,70,11.0014,43
522,1,0,1,2,9.84,12.12,65,11.0014,46
523,1,0,1,2,9.84,12.12,70,8.9981,31
524,1,0,0,2,9.84,12.12,70,11.0014,39
525,1,0,0,2,9.84,12.12,65,11.0014,18
526,1,0,0,2,9.84,12.12,75,11.0014,17
527,1,0,0,2,9.84,12.12,75,11.0014,11
528,1,0,0,3,9.02,11.365,93,8.9981,8
529,1,0,0,3,8.2,11.365,100,6.0032,9
530,1,0,0,3,8.2,12.88,100,0.0,4
531,1,0,0,3,9.02,12.88,93,6.0032,4
532,1,0,0,3,8.2,11.365,100,6.0032,10
533,1,0,0,3,8.2,11.365,100,6.0032,20
534,1,0,0,3,8.2,10.605,100,8.9981,34
535,1,0,0,3,9.02,11.365,100,8.9981,47
536,1,0,0,3,9.02,11.365,100,11.0014,52
537,1,0,0,3,9.02,11.365,100,11.0014,72
538,1,0,0,3,9.02,13.635,100,0.0,55
539,1,0,0,3,9.02,13.635,100,0.0,60
540,1,0,0,3,9.02,11.365,100,8.9981,71
541,1,0,0,2,9.84,10.605,100,19.0012,78
542,1,0,0,2,11.48,12.12,93,30.0026,83
543,1,0,0,2,11.48,12.12,93,30.0026,84
544,1,0,0,1,12.3,14.395,87,16.9979,69
545,1,0,0,1,10.66,12.88,100,12.998,56
546,1,0,0,1,10.66,13.635,93,8.9981,45
547,1,0,0,1,10.66,12.88,93,15.0013,59
548,1,0,0,1,10.66,12.88,70,12.998,39
549,1,0,0,1,10.66,11.365,65,27.9993,44
550,1,0,0,1,10.66,11.365,60,22.0028,20
551,1,0,0,1,10.66,14.395,60,6.0032,13
552,1,0,0,1,10.66,11.365,60,23.9994,2
553,1,0,0,1,10.66,12.88,60,15.0013,1
554,1,0,0,1,10.66,12.88,60,15.0013,1
555,1,0,0,1,9.84,12.12,65,11.0014,8
556,1,0,0,1,9.84,12.88,65,7.0015,23
557,1,0,0,1,11.48,14.395,56,7.0015,45
558,1,0,0,1,12.3,14.395,52,16.9979,89
559,1,0,0,1,13.12,15.15,49,16.9979,117
560,1,0,0,1,13.94,16.665,46,0.0,174
561,1,0,0,1,13.94,18.18,46,0.0,182
562,1,0,0,1,13.94,17.425,46,6.0032,161
563,1,0,0,1,13.94,17.425,46,6.0032,182
564,1,0,0,1,13.94,17.425,49,7.0015,157
565,1,0,0,1,13.94,18.18,46,0.0,121
566,1,0,0,1,12.3,15.15,56,11.0014,78
567,1,0,0,1,11.48,14.395,61,8.9981,21
568,1,0,0,1,11.48,14.395,61,7.0015,26
569,1,0,0,1,10.66,15.15,60,0.0,27
570,1,0,0,1,10.66,15.15,60,0.0,62
571,1,0,0,1,9.84,14.395,65,0.0,30
572,1,0,1,1,9.84,14.395,65,0.0,15
573,1,0,1,1,9.02,13.635,75,0.0,5
574,1,0,1,1,8.2,12.88,80,0.0,3
575,1,0,1,1,8.2,12.88,86,0.0,1
576,1,0,1,1,8.2,12.88,86,0.0,2
577,1,0,1,1,8.2,12.88,86,0.0,10
578,1,0,1,1,7.38,12.12,93,0.0,30
579,1,0,1,1,7.38,12.12,86,0.0,95
580,1,0,1,2,6.56,11.365,100,0.0,230
581,1,0,1,1,9.02,13.635,80,0.0,118
582,1,0,1,1,9.84,12.88,75,7.0015,55
583,1,0,1,1,12.3,15.91,65,6.0032,47
584,1,0,1,2,13.12,17.425,62,0.0,66
585,1,0,1,2,14.76,18.18,57,6.0032,64
586,1,0,1,2,14.76,18.18,57,6.0032,60
587,1,0,1,2,15.58,19.695,54,6.0032,50
588,1,0,1,2,14.76,17.425,57,8.9981,114
589,1,0,1,2,13.12,15.91,70,11.0014,216
590,1,0,1,2,13.94,16.665,66,8.9981,175
591,1,0,1,2,13.12,17.425,70,0.0,128
592,1,0,1,2,13.12,16.665,70,7.0015,88
593,1,0,1,1,13.12,17.425,70,0.0,78
594,1,0,1,1,11.48,15.15,81,6.0032,37
595,1,0,1,2,12.3,16.665,81,0.0,25
596,1,0,1,2,11.48,15.91,87,0.0,10
597,1,0,1,2,11.48,15.91,87,0.0,4
598,1,0,1,2,10.66,13.635,93,7.0015,2
599,1,0,1,3,11.48,13.635,93,11.0014,1
600,1,0,1,1,10.66,12.88,93,11.0014,3
601,1,0,1,1,10.66,11.365,81,22.0028,2
602,1,0,1,1,10.66,11.365,70,22.0028,39
603,1,0,1,1,9.84,9.85,65,27.9993,100
604,1,0,1,1,9.84,9.85,56,32.9975,243
605,1,0,1,1,9.84,9.85,52,32.9975,135
606,1,0,1,1,9.02,9.09,47,36.9974,48
607,1,0,1,1,9.02,9.09,47,31.0009,50
608,1,0,1,1,9.84,9.85,38,32.9975,65
609,1,0,1,2,9.84,9.85,32,30.0026,50
610,1,0,1,1,9.02,9.85,37,27.9993,64
611,1,0,1,1,9.02,9.85,35,26.0027,51
612,1,0,1,1,9.02,9.09,35,35.0008,83
613,1,0,1,1,9.02,9.09,32,39.0007,176
614,1,0,1,1,8.2,9.09,32,26.0027,152
615,1,0,1,1,6.56,6.06,40,31.0009,101
616,1,0,1,1,6.56,6.82,40,22.0028,56
617,1,0,1,1,5.74,5.305,33,31.0009,54
618,1,0,1,1,4.92,5.305,33,23.9994,29
619,1,0,1,1,4.92,5.305,33,22.0028,12
620,1,0,1,1,4.1,3.79,36,23.9994,17
621,1,0,1,1,4.1,5.305,36,15.0013,7
622,1,0,1,1,3.28,3.79,38,19.0012,3
623,1,0,1,1,2.46,3.79,45,8.9981,2
624,1,0,1,1,2.46,5.305,45,7.0015,7
625,1,0,1,1,2.46,7.575,45,0.0,43
626,1,0,1,1,2.46,5.305,49,7.0015,99
627,1,0,1,1,4.1,6.82,42,0.0,199
628,1,0,1,1,4.92,6.82,39,11.0014,123
629,1,0,1,1,5.74,9.09,36,0.0,59
630,1,0,1,2,5.74,7.575,43,11.0014,41
631,1,0,1,2,7.38,9.09,40,15.0013,61
632,1,0,1,1,7.38,8.335,40,16.9979,69
633,1,0,1,1,8.2,9.09,34,19.9995,58
634,1,0,1,2,8.2,9.09,34,19.0012,64
635,1,0,1,2,8.2,9.85,37,16.9979,79
636,1,0,1,2,8.2,9.85,34,16.9979,166
637,1,0,1,2,7.38,8.335,47,19.9995,170
638,1,0,1,3,5.74,6.06,86,16.9979,88
639,1,0,1,3,5.74,7.575,86,11.0014,84
640,1,0,1,2,5.74,7.575,86,11.0014,83
641,1,0,1,3,6.56,8.335,80,11.0014,46
642,1,0,1,3,6.56,7.575,80,12.998,37
643,1,0,1,3,5.74,6.82,86,12.998,16
644,1,0,1,3,5.74,7.575,80,8.9981,7
645,1,0,1,3,5.74,7.575,80,8.9981,3
646,1,0,1,2,5.74,6.82,59,15.0013,1
647,1,0,1,2,4.92,6.06,50,15.0013,6
648,1,0,1,2,4.92,6.06,54,19.0012,26
649,1,0,1,1,4.1,3.79,50,27.9993,99
650,1,0,1,1,4.1,3.79,49,22.0028,178
651,1,0,1,1,4.92,5.305,42,23.9994,122
652,1,0,1,1,4.92,5.305,42,19.9995,35
653,1,0,1,1,5.74,6.06,39,23.9994,45
654,1,0,1,1,6.56,6.82,34,26.0027,69
655,1,0,1,1,7.38,8.335,29,19.9995,62
656,1,0,1,1,8.2,9.09,27,19.0012,48
657,1,0,1,1,8.2,9.85,25,16.9979,50
658,1,0,1,1,8.2,9.09,27,19.9995,80
659,1,0,1,1,7.38,9.09,26,12.998,165
660,1,0,1,1,6.56,9.09,28,8.9981,160
661,1,0,1,1,5.74,8.335,28,7.0015,112
662,1,0,1,1,5.74,9.09,31,6.0032,97
663,1,0,1,1,5.74,10.605,39,0.0,72
664,1,0,1,1,4.92,9.85,39,0.0,51
665,1,0,1,1,4.92,7.575,42,7.0015,34
666,1,0,1,1,4.1,6.82,49,7.0015,14
667,1,0,1,1,4.1,6.82,54,6.0032,7
668,1,0,1,1,4.1,6.82,54,6.0032,3
669,1,0,1,1,3.28,6.06,63,6.0032,4
670,1,0,1,1,4.1,9.09,68,0.0,24
671,1,0,1,1,3.28,8.335,73,0.0,74
672,1,0,1,1,4.1,6.06,74,11.0014,216
673,1,0,1,1,4.92,6.06,74,15.0013,140
674,1,0,1,1,5.74,6.82,69,12.998,44
675,1,0,1,1,9.02,11.365,47,8.9981,64
676,1,0,1,1,9.02,11.365,47,8.9981,71
677,1,0,1,1,9.84,11.365,35,12.998,110
678,1,0,1,1,12.3,14.395,26,16.9979,84
679,1,0,1,1,13.12,15.91,21,11.0014,74
680,1,0,1,1,12.3,14.395,28,12.998,125
681,1,0,1,1,12.3,16.665,24,0.0,211
682,1,0,1,1,11.48,15.91,28,0.0,174
683,1,0,1,1,10.66,15.15,33,0.0,101
684,1,0,1,1,9.02,11.365,55,8.9981,63
685,1,0,1,1,8.2,10.605,59,8.9981,47
686,1,0,1,1,8.2,11.365,64,6.0032,43
687,1,0,1,1,7.38,12.12,69,0.0,53
688,1,0,0,1,6.56,9.85,69,6.0032,30
689,1,0,0,1,5.74,10.605,86,0.0,24
690,1,0,0,1,5.74,10.605,80,0.0,15
691,1,0,0,1,4.92,9.85,80,0.0,10
692,1,0,0,1,4.92,8.335,74,6.0032,4
693,1,0,0,1,4.92,8.335,74,6.0032,1
694,1,0,0,1,4.92,6.82,93,12.998,2
695,1,0,0,1,4.92,7.575,80,7.0015,11
696,1,0,0,1,5.74,7.575,86,8.9981,30
697,1,0,0,1,6.56,9.09,64,8.9981,43
698,1,0,0,1,9.02,10.605,41,16.9979,84
699,1,0,0,1,12.3,13.635,28,22.0028,114
700,1,0,0,1,12.3,13.635,39,31.0009,120
701,1,0,0,1,12.3,13.635,39,27.9993,135
702,1,0,0,1,13.94,15.91,31,19.0012,120
703,1,0,0,1,13.94,15.15,29,27.9993,174
704,1,0,0,1,13.94,15.15,29,27.9993,145
705,1,0,0,1,13.12,14.395,31,35.0008,137
706,1,0,0,1,11.48,12.88,38,22.0028,64
707,1,0,0,1,11.48,13.635,38,11.0014,41
708,1,0,0,1,10.66,12.88,41,15.0013,40
709,1,0,0,1,10.66,15.15,41,0.0,51
710,1,0,0,1,9.84,12.88,44,6.0032,45
711,1,0,0,1,9.02,11.365,51,8.9981,32
712,1,0,0,1,8.2,11.365,64,7.0015,39
713,1,0,0,1,8.2,11.365,59,6.0032,24
714,1,0,0,2,8.2,11.365,75,6.0032,20
715,1,0,0,2,8.2,11.365,69,7.0015,12
716,1,0,0,2,8.2,10.605,69,11.0014,2
717,1,0,0,2,8.2,10.605,69,8.9981,5
718,1,0,0,2,9.02,13.635,55,0.0,3
719,1,0,0,2,9.02,11.365,64,12.998,12
720,1,0,0,2,9.84,11.365,60,15.0013,47
721,1,0,0,1,12.3,13.635,45,22.0028,105
722,1,0,0,1,13.12,14.395,39,30.0026,112
723,1,0,0,1,14.76,15.91,32,31.0009,152
724,1,0,0,1,15.58,19.695,29,23.9994,154
725,1,0,0,2,16.4,20.455,30,27.9993,161
726,1,0,0,2,16.4,20.455,30,19.9995,162
727,1,0,0,2,17.22,21.21,28,22.0028,134
728,1,0,0,1,17.22,21.21,28,22.0028,125
729,1,0,0,1,16.4,20.455,32,19.9995,95
730,1,0,0,1,16.4,20.455,35,19.0012,61
731,1,0,0,1,16.4,20.455,35,22.0028,47
732,1,0,0,1,16.4,20.455,35,23.9994,51
733,1,0,0,1,16.4,20.455,35,19.9995,36
734,1,0,0,1,16.4,20.455,35,23.9994,30
735,1,0,1,1,15.58,19.695,37,23.9994,11
736,1,0,1,1,15.58,19.695,37,23.9994,7
737,1,0,1,1,14.76,16.665,40,19.9995,2
738,1,0,1,1,13.94,15.91,46,15.0013,2
739,1,0,1,1,13.12,15.15,53,19.0012,2
740,1,0,1,1,13.12,15.15,53,19.0012,3
741,1,0,1,1,13.94,15.15,46,19.9995,26
742,1,0,1,1,13.94,15.15,46,19.9995,98
743,1,0,1,1,15.58,19.695,40,31.0009,256
744,1,0,1,1,16.4,20.455,37,26.0027,130
745,1,0,1,1,18.04,21.97,33,15.0013,55
746,1,0,1,1,21.32,25.0,23,16.9979,53
747,1,0,1,1,22.96,26.515,22,30.0026,126
748,1,0,1,1,23.78,27.275,19,26.0027,120
749,1,0,1,1,24.6,29.545,15,32.9975,90
750,1,0,1,1,22.96,26.515,21,43.9989,90
751,1,0,1,1,21.32,25.0,27,31.0009,118
752,1,0,1,1,18.86,22.725,33,40.9973,243
753,1,0,1,1,16.4,20.455,40,40.9973,205
754,1,0,1,1,15.58,19.695,43,32.9975,98
755,1,0,1,1,14.76,15.91,46,31.0009,70
756,1,0,1,1,14.76,15.91,50,35.0008,43
757,1,0,1,1,13.94,14.395,46,43.9989,45
758,1,0,1,1,13.12,14.395,49,32.9975,20
759,1,0,1,1,12.3,13.635,49,27.9993,19
760,1,0,1,1,12.3,12.12,42,51.9987,5
761,1,0,1,1,11.48,11.365,41,46.0022,3
762,1,0,1,1,9.02,9.09,37,35.0008,1
763,1,0,1,1,9.02,9.09,32,31.0009,4
764,1,0,1,1,8.2,9.09,32,22.0028,30
765,1,0,1,1,8.2,9.09,32,23.9994,105
766,1,0,1,1,8.2,9.09,32,23.9994,223
767,1,0,1,1,9.02,9.85,29,30.0026,110
768,1,0,1,1,9.84,10.605,27,19.0012,52
769,1,0,1,1,10.66,12.12,25,16.9979,57
770,1,0,1,1,11.48,13.635,24,16.9979,71
771,1,0,1,1,13.12,15.15,21,15.0013,82
772,1,0,1,1,13.94,15.91,19,15.0013,79
773,1,0,1,1,13.94,16.665,19,11.0014,85
774,1,0,1,1,13.94,15.91,19,16.9979,98
775,1,0,1,1,13.12,15.15,22,15.0013,206
776,1,0,1,1,12.3,15.15,22,8.9981,212
777,1,0,1,1,11.48,14.395,26,8.9981,145
778,1,0,1,1,10.66,13.635,33,7.0015,101
779,1,0,1,1,9.84,14.395,52,0.0,66
780,1,0,1,1,9.84,14.395,44,0.0,41
781,1,0,1,2,9.02,12.88,44,6.0032,20
782,1,0,1,1,9.02,12.88,41,6.0032,15
783,1,0,1,1,8.2,11.365,44,6.0032,9
784,1,0,1,2,8.2,9.85,47,12.998,1
785,1,0,1,1,8.2,9.85,51,12.998,1
786,1,0,1,1,8.2,9.85,47,12.998,5
787,1,0,1,1,8.2,9.85,55,15.0013,33
788,1,0,1,2,8.2,9.85,55,15.0013,108
789,1,0,1,2,9.02,11.365,55,11.0014,230
790,1,0,1,1,9.84,10.605,52,19.0012,124
791,1,0,1,1,10.66,11.365,41,26.0027,69
792,1,0,1,1,13.94,15.15,34,19.9995,66
793,1,0,1,1,15.58,19.695,32,22.0028,86
794,1,0,1,1,17.22,21.21,30,23.9994,93
795,1,0,1,1,18.86,22.725,28,27.9993,82
796,1,0,1,1,18.86,22.725,28,27.9993,117
797,1,0,1,1,18.86,22.725,31,26.0027,122
798,1,0,1,1,18.86,22.725,28,19.0012,255
799,1,0,1,1,16.4,20.455,40,15.0013,222
800,1,0,1,1,13.94,15.91,53,15.0013,161
801,1,0,1,1,15.58,19.695,43,12.998,118
802,1,0,1,1,14.76,17.425,46,12.998,92
803,1,0,1,1,13.94,16.665,53,12.998,73
804,1,0,1,1,15.58,19.695,40,15.0013,33
805,1,0,1,1,13.94,16.665,53,12.998,17
806,1,0,1,1,13.94,15.91,53,15.0013,6
807,1,0,1,2,13.94,15.91,53,15.0013,6
808,1,0,1,1,13.94,16.665,53,12.998,4
809,1,0,1,1,13.12,15.91,57,12.998,4
810,1,0,1,1,13.12,16.665,66,6.0032,12
811,1,0,1,1,12.3,15.15,70,8.9981,47
812,1,0,1,1,13.12,16.665,57,7.0015,126
813,1,0,1,1,13.12,16.665,57,6.0032,285
814,1,0,1,1,14.76,17.425,57,12.998,179
815,1,0,1,1,15.58,19.695,54,12.998,88
816,1,0,1,2,18.04,21.97,44,16.9979,90
817,1,0,1,1,19.68,23.485,41,15.0013,101
818,1,0,1,1,22.14,25.76,34,15.0013,123
819,1,0,1,1,24.6,31.06,31,15.0013,81
820,1,0,1,1,24.6,30.305,28,16.9979,106
821,1,0,1,2,22.96,26.515,35,19.9995,146
822,1,0,1,2,23.78,27.275,32,19.9995,274
823,1,0,1,2,22.14,25.76,42,19.0012,222
824,1,0,1,1,19.68,23.485,55,22.0028,175
825,1,0,1,1,19.68,23.485,59,22.0028,139
826,1,0,1,1,21.32,25.0,55,26.0027,124
827,1,0,1,1,20.5,24.24,59,19.0012,76
828,1,0,1,1,18.86,22.725,67,19.9995,44
829,1,0,1,1,18.04,21.97,72,19.0012,32
830,1,0,1,1,18.04,21.97,72,15.0013,8
831,1,0,1,1,18.04,21.97,72,19.0012,7
832,1,0,1,1,18.86,22.725,67,16.9979,8
833,1,0,1,1,18.86,22.725,67,16.9979,1
834,1,0,1,2,18.86,22.725,67,7.0015,7
835,1,0,1,2,18.04,21.97,72,11.0014,50
836,1,0,1,2,17.22,21.21,77,15.0013,116
837,1,0,1,2,17.22,21.21,77,12.998,272
838,1,0,1,2,17.22,21.21,77,12.998,169
839,1,0,1,2,18.04,21.97,72,15.0013,95
840,1,0,1,1,18.04,21.97,72,11.0014,113
841,1,0,1,1,20.5,24.24,59,12.998,185
842,1,0,1,1,24.6,31.06,43,12.998,176
843,1,0,1,1,27.06,31.06,36,19.9995,191
844,1,0,1,1,27.06,31.06,36,22.0028,172
845,1,0,1,1,27.06,31.06,36,19.0012,232
846,1,0,1,1,27.06,31.06,34,23.9994,327
847,1,0,1,1,26.24,31.06,33,22.0028,224
848,1,0,1,1,25.42,31.06,29,39.0007,162
849,1,0,1,1,24.6,31.06,31,12.998,124
850,1,0,1,1,23.78,27.275,21,32.9975,72
851,1,0,1,1,22.14,25.76,10,16.9979,107
852,1,0,1,1,21.32,25.0,8,19.0012,77
853,1,0,0,1,19.68,23.485,12,32.9975,29
854,1,0,0,1,18.86,22.725,14,27.9993,31
855,1,0,0,1,18.04,21.97,13,26.0027,17
856,1,0,0,1,17.22,21.21,14,19.9995,7
857,1,0,0,1,16.4,20.455,15,22.0028,3
858,1,0,0,1,16.4,20.455,15,22.0028,3
859,1,0,0,1,16.4,20.455,17,27.9993,6
860,1,0,0,1,15.58,19.695,17,35.0008,22
861,1,0,0,1,15.58,19.695,17,39.0007,45
862,1,0,0,1,16.4,20.455,16,43.9989,55
863,1,0,0,1,17.22,21.21,16,39.0007,106
864,1,0,0,1,18.04,21.97,16,39.0007,123
865,1,0,0,1,18.04,21.97,18,32.9975,119
866,1,0,0,1,18.04,21.97,16,40.9973,155
867,1,0,0,1,18.86,22.725,15,43.9989,196
868,1,0,0,1,18.04,21.97,16,50.0021,171
869,1,0,0,1,18.04,21.97,16,43.0006,120
870,1,0,0,1,17.22,21.21,19,40.9973,127
871,1,0,0,1,14.76,15.91,25,30.0026,88
872,1,0,0,1,13.94,15.15,29,23.9994,59
873,1,0,0,1,13.12,14.395,28,35.0008,47
874,1,0,0,1,13.12,13.635,26,36.9974,33
875,1,0,0,1,12.3,12.88,28,32.9975,44
876,1,0,0,1,11.48,12.12,33,30.0026,29
877,1,0,1,1,12.3,13.635,70,31.0009,7
878,1,0,1,1,10.66,11.365,70,23.9994,3
879,1,0,1,1,9.84,10.605,65,26.0027,4
880,1,0,1,1,9.02,10.605,69,19.0012,2
881,1,0,1,1,9.02,10.605,69,16.9979,1
882,1,0,1,1,8.2,9.09,64,19.0012,2
883,1,0,1,1,8.2,9.09,59,19.9995,46
884,1,0,1,1,8.2,9.09,59,22.0028,107
885,1,0,1,1,8.2,9.09,59,26.0027,214
886,1,0,1,1,9.02,9.85,55,27.9993,124
887,1,0,1,1,9.84,10.605,52,19.0012,68
888,1,0,1,1,11.48,13.635,45,16.9979,56
889,1,0,1,1,12.3,15.15,39,8.9981,86
890,1,0,1,1,13.12,17.425,39,0.0,78
891,1,0,1,1,13.12,16.665,36,8.9981,79
892,1,0,1,1,13.94,18.18,34,0.0,64
893,1,0,1,1,13.94,17.425,34,6.0032,102
894,1,0,1,1,13.94,17.425,34,6.0032,242
895,1,0,1,1,13.12,15.91,39,12.998,224
896,1,0,1,1,12.3,15.15,49,8.9981,119
897,1,0,1,1,12.3,15.91,61,6.0032,88
898,1,0,1,1,10.66,15.15,56,0.0,63
899,1,0,1,1,9.84,13.635,62,7.0015,47
900,1,0,1,1,9.84,11.365,65,15.0013,25
901,1,0,1,1,9.02,11.365,69,11.0014,8
902,1,0,1,1,9.02,11.365,69,12.998,4
903,1,0,1,1,9.02,11.365,69,12.998,2
904,1,0,1,1,9.02,10.605,69,19.0012,4
905,1,0,1,1,8.2,10.605,75,8.9981,1
906,1,0,1,1,9.02,10.605,69,15.0013,5
907,1,0,1,1,9.02,10.605,55,16.9979,40
908,1,0,1,1,9.02,10.605,64,16.9979,110
909,1,0,1,1,9.84,10.605,65,19.0012,256
910,1,0,1,1,11.48,12.88,56,19.9995,148
911,1,0,1,1,13.12,15.15,49,19.0012,76
912,1,0,1,1,13.94,15.15,53,22.0028,73
913,1,0,1,1,16.4,20.455,43,12.998,82
914,1,0,1,1,20.5,24.24,25,0.0,125
915,1,0,1,1,21.32,25.0,23,19.9995,96
916,1,0,1,1,22.14,25.76,19,27.9993,110
917,1,0,1,1,22.14,25.76,19,22.0028,139
918,1,0,1,1,20.5,24.24,23,19.0012,268
919,1,0,1,1,18.86,22.725,23,32.9975,201
920,1,0,1,1,16.4,20.455,28,35.0008,150
921,1,0,1,1,14.76,16.665,29,27.9993,95
922,1,0,1,1,13.94,14.395,29,31.0009,71
923,1,0,1,1,12.3,12.88,26,36.9974,48
924,1,0,1,1,10.66,10.605,30,35.0008,22
925,1,0,1,1,9.84,9.85,30,31.0009,13
926,1,0,1,1,9.84,9.85,30,31.0009,1
927,1,0,1,1,8.2,8.335,27,31.0009,3
928,1,0,1,1,8.2,8.335,27,31.0009,1
929,1,0,1,1,6.56,6.06,31,32.9975,1
930,1,0,1,1,5.74,6.06,33,19.9995,8
931,1,0,1,1,5.74,6.06,33,19.9995,35
932,1,0,1,1,4.92,4.545,42,27.9993,111
933,1,0,1,1,5.74,6.06,39,19.9995,220
934,1,0,1,1,6.56,6.82,37,19.0012,145
935,1,0,1,1,7.38,9.09,29,12.998,56
936,1,0,1,1,8.2,11.365,29,6.0032,50
937,1,0,1,1,9.02,11.365,25,8.9981,72
938,1,0,1,1,9.02,12.88,25,6.0032,80
939,1,0,1,1,9.84,12.88,21,7.0015,78
940,1,0,1,1,9.84,14.395,23,0.0,68
941,1,0,1,1,10.66,15.15,23,0.0,71
942,1,0,1,1,10.66,15.15,22,0.0,202
943,1,0,1,1,9.84,10.605,35,22.0028,167
944,1,0,1,1,8.2,9.85,40,16.9979,106
945,1,0,1,1,8.2,11.365,40,6.0032,70
946,1,0,1,1,7.38,10.605,40,7.0015,51
947,1,0,1,1,8.2,12.88,40,0.0,53
948,1,0,1,2,7.38,10.605,43,6.0032,23
949,1,0,1,2,8.2,9.85,55,12.998,12
950,1,0,1,2,7.38,9.09,64,12.998,4
951,1,0,1,2,7.38,9.09,64,12.998,2
952,1,0,1,2,7.38,8.335,74,16.9979,1
953,1,0,1,2,7.38,9.09,74,12.998,1
954,1,0,1,2,6.56,9.09,74,8.9981,7
955,1,0,1,2,6.56,9.85,74,6.0032,29
956,1,0,1,1,6.56,9.09,80,8.9981,83
957,1,0,1,1,7.38,9.85,74,8.9981,228
958,1,0,1,1,9.02,11.365,60,8.9981,150
959,1,0,1,1,9.84,11.365,60,16.9979,66
960,1,0,1,1,11.48,13.635,52,15.0013,89
961,1,0,1,1,13.12,15.15,43,11.0014,97
962,1,0,1,1,13.94,15.91,42,15.0013,87
963,1,0,1,1,14.76,16.665,40,19.0012,95
964,1,0,1,1,14.76,16.665,40,19.9995,106
965,1,0,1,1,14.76,17.425,46,12.998,118
966,1,0,1,2,14.76,16.665,50,16.9979,228
967,1,0,1,2,13.94,15.15,53,19.9995,187
968,1,0,1,1,13.12,15.15,61,16.9979,107
969,1,0,1,2,12.3,14.395,70,12.998,87
970,1,0,1,2,12.3,14.395,70,15.0013,70
971,1,0,1,1,12.3,14.395,70,12.998,44
972,1,0,1,2,12.3,15.15,75,11.0014,46
973,1,0,0,2,11.48,14.395,81,7.0015,19
974,1,0,0,2,12.3,15.91,81,7.0015,25
975,1,0,0,2,12.3,14.395,87,12.998,20
976,1,0,0,2,12.3,14.395,87,12.998,2
977,1,0,0,2,12.3,15.15,93,11.0014,1
978,1,0,0,2,12.3,15.15,100,8.9981,3
979,1,0,0,2,12.3,14.395,100,15.0013,4
980,1,0,0,2,12.3,13.635,100,19.9995,15
981,1,0,0,2,12.3,13.635,100,19.9995,45
982,1,0,0,2,13.12,15.15,93,15.0013,63
983,1,0,0,2,13.94,16.665,93,12.998,103
984,1,0,0,2,16.4,20.455,76,15.0013,159
985,1,0,0,2,18.04,21.97,67,16.9979,167
986,1,0,0,2,18.86,22.725,67,19.0012,190
987,1,0,0,2,19.68,23.485,59,19.0012,198
988,1,0,0,2,18.86,22.725,63,19.9995,205
989,1,0,0,2,19.68,23.485,59,19.9995,204
990,1,0,0,2,19.68,23.485,59,23.9994,164
991,1,0,0,2,19.68,23.485,59,22.0028,152
992,1,0,0,2,18.86,22.725,67,22.0028,89
993,1,0,0,2,18.04,21.97,77,22.0028,70
994,1,0,0,2,18.04,21.97,72,22.0028,72
995,1,0,0,2,17.22,21.21,77,19.9995,63
996,1,0,0,2,18.04,21.97,77,19.9995,44
997,1,0,0,2,17.22,21.21,77,23.9994,52
998,1,0,0,2,17.22,21.21,77,19.0012,39
999,1,0,0,2,16.4,20.455,82,19.0012,32
1000,1,0,0,2,17.22,21.21,82,19.9995,11
1001,1,0,0,2,17.22,21.21,88,23.9994,3
1002,1,0,0,2,17.22,21.21,94,23.9994,2
1003,1,0,0,3,17.22,21.21,100,30.0026,5
1004,1,0,0,2,16.4,20.455,100,19.9995,9
1005,1,0,0,2,17.22,21.21,100,19.0012,22
1006,1,0,0,2,17.22,21.21,100,19.9995,31
1007,1,0,0,2,17.22,21.21,100,15.0013,62
1008,1,0,0,2,18.86,22.725,94,22.0028,79
1009,1,0,0,2,18.86,22.725,94,23.9994,105
1010,1,0,0,3,18.04,21.97,100,15.0013,39
1011,1,0,0,3,18.04,21.97,100,15.0013,7
1012,1,0,0,3,14.76,16.665,100,19.0012,11
1013,1,0,0,3,13.94,15.15,100,19.9995,25
1014,1,0,0,3,13.12,14.395,100,23.9994,23
1015,1,0,0,3,12.3,12.88,100,32.9975,11
1016,1,0,0,3,11.48,12.12,100,27.9993,11
1017,1,0,0,3,9.84,9.09,93,40.9973,7
1018,1,0,0,2,9.02,9.85,100,26.0027,10
1019,1,0,0,2,9.02,9.85,100,27.9993,9
1020,1,0,1,3,8.2,9.09,100,22.0028,4
1021,1,0,1,3,8.2,9.09,100,22.0028,2
1022,1,0,1,1,8.2,7.575,80,39.0007,1
1023,1,0,1,1,8.2,7.575,80,35.0008,1
1024,1,0,1,1,8.2,9.09,75,23.9994,1
1025,1,0,1,1,8.2,9.09,75,26.0027,34
1026,1,0,1,1,8.2,8.335,75,27.9993,91
1027,1,0,1,1,8.2,9.09,75,26.0027,211
1028,1,0,1,1,9.02,9.09,64,31.0009,134
1029,1,0,1,1,9.84,10.605,60,19.9995,58
1030,1,0,1,1,10.66,10.605,48,30.0026,60
1031,1,0,1,1,12.3,13.635,42,27.9993,96
1032,1,0,1,1,13.12,14.395,36,26.0027,70
1033,1,0,1,1,13.12,14.395,36,27.9993,77
1034,1,0,1,1,13.94,15.15,31,26.0027,96
1035,1,0,1,1,13.94,15.15,31,23.9994,122
1036,1,0,1,1,13.94,15.15,29,23.9994,233
1037,1,0,1,1,13.12,15.15,31,15.0013,233
1038,1,0,1,1,12.3,14.395,33,15.0013,145
